pcketID,srcIP,dstIP,srcPort,dstPort,ethSrc,ethDst,proto,startTime,endTime,hash1,hash2,totalAppPktCount,totalAppFrameLen,minAppPktLen,maxAppPktLen,Label
421301,192.168.1.208,192.168.1.1,63639,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:36,9/23/2016 7:37,-547121910,-2008783537,2,283,46,237,Laptop
421303,192.168.1.208,192.168.1.1,59045,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:36,9/23/2016 7:37,-1179199660,-1282992137,4,387,46,249,Laptop
421694,192.168.1.208,192.168.1.1,50988,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-314131809,-1334097240,2,250,37,213,Laptop
421695,192.168.1.208,192.168.1.1,57609,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-1511116996,-1984706317,2,239,33,206,Laptop
421698,192.168.1.208,192.168.1.1,54467,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-1698778209,1011425000,2,236,34,202,Laptop
421699,192.168.1.208,192.168.1.1,62798,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-49018499,1898374416,2,217,39,178,Laptop
421700,192.168.1.208,192.168.1.1,51602,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,592349287,-871190186,2,408,35,373,Laptop
421704,192.168.1.208,192.168.1.1,49705,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-851333722,-501161087,2,52,26,26,Laptop
421707,192.168.1.208,224.0.0.252,62575,5355,74:2f:68:81:69:42,01:00:5e:00:00:fc,17,9/23/2016 7:37,9/23/2016 7:37,-315404072,-1857023883,2,44,22,22,Laptop
421708,192.168.1.208,239.255.255.250,62577,1900,74:2f:68:81:69:42,01:00:5e:7f:ff:fa,17,9/23/2016 7:37,9/23/2016 7:37,101893246,-1448490937,4,696,174,174,Laptop
421729,192.168.1.208,192.168.1.1,50500,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-1702072253,408281271,2,249,34,215,Laptop
421949,192.168.1.208,192.168.1.1,56693,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,351132202,-1306138566,2,250,37,213,Laptop
421950,192.168.1.208,192.168.1.1,57229,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-784470262,2144456754,2,243,42,201,Laptop
422045,192.168.1.208,203.5.76.211,50501,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,1905983853,388838669,297,164035,35,1350,Laptop
422086,192.168.1.208,216.58.199.77,56694,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,2014277218,-476685394,11,5026,26,1350,Laptop
422287,192.168.1.208,172.217.25.46,56696,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,1226204198,1345446711,7,6818,30,1350,Laptop
422293,192.168.1.208,203.5.76.214,56697,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,354146920,-1818805187,12,4250,35,1350,Laptop
422299,192.168.1.208,216.58.220.142,56698,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,2013081118,39532175,16,5106,28,1350,Laptop
422357,192.168.1.208,192.168.1.1,56710,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-1036708044,-246865852,2,52,26,26,Laptop
422386,192.168.1.208,216.58.220.129,56712,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-709789762,1725028500,8,6856,30,1350,Laptop
422389,192.168.1.208,216.58.199.78,56713,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,673277943,508536789,4,2765,27,1350,Laptop
422391,192.168.1.208,172.217.25.163,56714,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,401000329,1929211599,4,2765,27,1350,Laptop
422394,192.168.1.208,216.58.199.67,56715,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-872730677,675264125,4,2765,27,1350,Laptop
422501,192.168.1.208,192.168.1.1,58524,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,419038165,-1065198641,2,62,31,31,Laptop
422502,192.168.1.208,192.168.1.1,51930,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,502862821,767395343,2,58,29,29,Laptop
422503,192.168.1.208,192.168.1.1,55125,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,271086033,690271291,2,68,34,34,Laptop
422509,192.168.1.208,224.0.0.252,52648,5355,74:2f:68:81:69:42,01:00:5e:00:00:fc,17,9/23/2016 7:37,9/23/2016 7:37,1119877584,-1380578810,2,50,25,25,Laptop
422511,192.168.1.208,224.0.0.252,49277,5355,74:2f:68:81:69:42,01:00:5e:00:00:fc,17,9/23/2016 7:37,9/23/2016 7:37,-280983010,61110856,2,54,27,27,Laptop
422512,192.168.1.208,224.0.0.252,63912,5355,74:2f:68:81:69:42,01:00:5e:00:00:fc,17,9/23/2016 7:37,9/23/2016 7:37,1636235574,-728432848,2,60,30,30,Laptop
422646,192.168.1.208,192.168.1.1,59256,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-541869394,-1833690046,2,52,26,26,Laptop
422649,192.168.1.208,224.0.0.252,58429,5355,74:2f:68:81:69:42,01:00:5e:00:00:fc,17,9/23/2016 7:37,9/23/2016 7:37,1371946561,-1388581935,2,44,22,22,Laptop
423028,192.168.1.208,192.168.1.1,56582,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,1877222311,-1793569011,2,335,35,300,Laptop
423029,192.168.1.208,192.168.1.1,56578,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,14300336,-2053841912,2,532,41,491,Laptop
423038,192.168.1.208,192.168.1.1,60003,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-1696327770,-893978486,2,331,33,298,Laptop
423040,192.168.1.208,192.168.1.1,59842,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-1178917599,-728782977,2,548,37,511,Laptop
423041,192.168.1.208,192.168.1.1,56936,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-309839162,-1565249614,2,423,35,388,Laptop
423042,192.168.1.208,192.168.1.1,64135,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,751326324,-353258848,2,343,39,304,Laptop
423050,192.168.1.208,192.168.1.1,59223,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-1581643846,100490274,2,459,35,424,Laptop
423064,192.168.1.208,192.168.1.1,51795,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-1677583872,-1456948240,2,508,35,473,Laptop
423075,192.168.1.208,192.168.1.1,53557,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-1604021774,-1521260758,2,197,34,163,Laptop
423381,192.168.1.208,192.168.1.1,50564,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,1541819281,-1266189402,2,501,42,459,Laptop
423432,192.168.1.208,192.168.1.1,60051,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,748165985,-272130124,2,250,37,213,Laptop
423434,192.168.1.208,172.217.25.174,60052,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-1191319489,-489524968,9,3418,27,1350,Laptop
423441,192.168.1.208,216.58.199.46,60053,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:37,9/23/2016 7:37,-2005820998,6993392,7,3672,30,1350,Laptop
423565,192.168.1.208,239.255.255.250,60054,3702,74:2f:68:81:69:42,01:00:5e:7f:ff:fa,17,9/23/2016 7:37,9/23/2016 7:37,2129329006,-1369821932,2,1312,656,656,Laptop
424351,192.168.1.208,192.168.1.1,58395,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:38,-1768233623,671151102,2,225,33,192,Laptop
424352,192.168.1.208,192.168.1.1,52142,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:38,-240776749,1432890398,2,239,33,206,Laptop
424355,192.168.1.208,203.5.76.211,60056,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:38,-1128298347,651659682,374,272425,24,1350,Laptop
424357,192.168.1.208,172.217.25.46,52143,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:38,-1299034137,286295368,8,6853,27,1350,Laptop
424358,192.168.1.208,192.168.1.1,64324,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:38,-2017516980,145483201,2,225,33,192,Laptop
424361,192.168.1.208,216.58.199.67,52144,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:38,-931441527,303481648,8,6853,27,1350,Laptop
424363,192.168.1.208,172.217.25.174,64325,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:38,-1414324144,-278870115,6,5468,27,1350,Laptop
424367,192.168.1.208,216.58.220.129,64326,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:38,-258866674,-2085963655,6,5465,27,1350,Laptop
424371,192.168.1.208,216.58.220.142,64327,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:38,434309192,1087276037,19,7845,28,1350,Laptop
424375,192.168.1.208,203.5.76.214,64328,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:38,327187922,-844041641,9,5237,35,1350,Laptop
424381,192.168.1.208,172.217.25.163,64329,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:38,1770761400,-104193957,17,12052,30,1350,Laptop
424384,192.168.1.208,192.168.1.1,52748,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:38,-240554601,-2044999718,2,52,26,26,Laptop
424390,192.168.1.208,224.0.0.252,62400,5355,74:2f:68:81:69:42,01:00:5e:00:00:fc,17,9/23/2016 7:38,9/23/2016 7:38,-1929470557,226720272,2,44,22,22,Laptop
424723,192.168.1.208,192.168.1.1,51747,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:38,268031327,1699914422,2,50,25,25,Laptop
424726,192.168.1.208,224.0.0.252,59237,5355,74:2f:68:81:69:42,01:00:5e:00:00:fc,17,9/23/2016 7:38,9/23/2016 7:38,658452905,-1189750068,2,42,21,21,Laptop
424911,192.168.1.208,192.168.1.1,52235,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:38,-715789046,-38757117,2,52,26,26,Laptop
425281,192.168.1.208,239.255.255.250,52237,3702,74:2f:68:81:69:42,01:00:5e:7f:ff:fa,17,9/23/2016 7:38,9/23/2016 7:38,1431688516,178913854,2,1312,656,656,Laptop
426160,192.168.1.208,192.168.1.1,65259,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:39,1965242958,-1613464198,2,258,28,230,Laptop
426161,192.168.1.208,192.168.1.1,56019,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:39,-1036877922,-536759114,2,266,36,230,Laptop
426162,192.168.1.208,192.168.1.1,51759,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:39,905310144,-795714944,4,144,36,36,Laptop
426166,192.168.1.208,192.168.1.1,52196,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:39,-54880712,647624724,2,244,37,207,Laptop
426509,192.168.1.208,192.168.1.1,65265,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:38,9/23/2016 7:39,601184413,-1509378513,4,144,36,36,Laptop
426671,192.168.1.208,192.168.1.1,53847,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,2053870076,-1913473464,2,340,34,306,Laptop
426758,192.168.1.208,172.217.25.174,53849,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,867255901,-2129277191,6,4150,27,1350,Laptop
426759,192.168.1.208,192.168.1.1,53525,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,-1190216117,894076907,2,332,49,283,Laptop
426760,192.168.1.208,192.168.1.1,54694,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,-1434591367,1555503653,2,465,33,432,Laptop
426761,192.168.1.208,192.168.1.1,54167,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,-1698949062,1313711964,2,250,37,213,Laptop
426772,192.168.1.208,216.58.199.67,54695,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,285665932,-1350710878,10,4815,27,1350,Laptop
426773,192.168.1.208,192.168.1.1,63725,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,-1184502132,-1748825974,2,239,33,206,Laptop
426776,192.168.1.208,172.217.25.46,63726,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,1642039918,-385005544,16,17653,27,1350,Laptop
426784,192.168.1.208,216.58.199.77,54696,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,324869930,1342284292,6,5471,33,1350,Laptop
426791,192.168.1.208,173.194.72.189,63727,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,2024242326,1096696480,7,5500,27,1350,Laptop
426792,192.168.1.208,216.58.199.74,63728,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,2072753773,1217582489,5,4118,27,1350,Laptop
426794,192.168.1.208,216.58.201.163,63729,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,-1909598023,-721139611,14,11011,27,1350,Laptop
426796,192.168.1.208,172.217.25.46,63730,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,22388463,49037375,113,51853,24,1350,Laptop
426946,192.168.1.208,192.168.1.1,5351,5351,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,-122233647,-870341452,3,26,2,12,Laptop
426956,192.168.1.208,239.255.255.250,63732,1900,74:2f:68:81:69:42,01:00:5e:7f:ff:fa,17,9/23/2016 7:39,9/23/2016 7:39,-1699415534,128713911,4,696,174,174,Laptop
427419,192.168.1.208,96.6.40.14,55492,3478,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:39,9/23/2016 7:39,1835302071,-1978768314,1,47,47,47,Laptop
427709,192.168.1.208,239.255.255.250,63737,3702,74:2f:68:81:69:42,01:00:5e:7f:ff:fa,17,9/23/2016 7:39,9/23/2016 7:40,-972861373,992599479,2,1312,656,656,Laptop
427874,192.168.1.208,216.58.199.67,63739,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:40,-791220777,1464863917,8,4753,30,1350,Laptop
427980,192.168.1.208,172.217.25.46,63741,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:40,-1278823919,1922678214,15,7057,28,1350,Laptop
428455,192.168.1.208,77.67.10.132,55492,3478,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:40,273638663,-859940484,1,46,46,46,Laptop
428473,192.168.1.208,192.168.1.1,49491,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:40,-1601839358,2076450920,2,253,41,212,Laptop
428478,192.168.1.208,216.58.199.78,49492,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:40,-768767873,937538707,7,6818,30,1350,Laptop
428500,192.168.1.208,192.168.1.1,55552,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:40,1959561509,-901490971,2,52,26,26,Laptop
428503,192.168.1.208,224.0.0.252,58214,5355,74:2f:68:81:69:42,01:00:5e:00:00:fc,17,9/23/2016 7:40,9/23/2016 7:40,-253010831,-2090674031,2,44,22,22,Laptop
428534,192.168.1.208,192.168.1.1,62285,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:40,1477130416,2076971204,2,52,26,26,Laptop
428536,192.168.1.208,216.58.199.67,62287,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:40,162438960,-1770289153,8,4753,30,1350,Laptop
428548,192.168.1.208,192.168.1.1,56420,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:40,1216239094,-1820862717,2,52,26,26,Laptop
428551,192.168.1.208,224.0.0.252,53443,5355,74:2f:68:81:69:42,01:00:5e:00:00:fc,17,9/23/2016 7:40,9/23/2016 7:40,-105372014,1512449503,2,44,22,22,Laptop
428616,192.168.1.208,192.168.1.1,64047,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:41,-966273502,545092684,2,52,26,26,Laptop
428648,192.168.1.208,192.168.1.1,54350,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:41,1796678318,-110000251,2,333,39,294,Laptop
428650,192.168.1.208,192.168.1.1,61537,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:41,508499485,938153206,2,182,39,143,Laptop
428658,192.168.1.208,192.168.1.1,61606,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:41,598065198,174720133,2,295,35,260,Laptop
428660,192.168.1.208,192.168.1.1,63591,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:40,9/23/2016 7:41,113852595,-641578600,2,191,35,156,Laptop
428818,192.168.1.208,239.255.255.250,63592,3702,74:2f:68:81:69:42,01:00:5e:7f:ff:fa,17,9/23/2016 7:41,9/23/2016 7:41,-1361784328,-1614773546,2,1312,656,656,Laptop
429213,192.168.1.208,239.255.255.250,63594,1900,74:2f:68:81:69:42,01:00:5e:7f:ff:fa,17,9/23/2016 7:41,9/23/2016 7:41,-635072200,310331820,4,696,174,174,Laptop
429471,192.168.1.208,216.58.199.67,63599,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:41,9/23/2016 7:41,-1857211289,-1890624180,8,4753,30,1350,Laptop
429776,192.168.1.208,192.168.1.1,57618,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:41,9/23/2016 7:41,-873856426,-559552238,2,250,37,213,Laptop
429777,192.168.1.208,192.168.1.1,58281,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:41,9/23/2016 7:41,-242007511,1539275929,2,274,43,231,Laptop
429778,192.168.1.208,192.168.1.1,55512,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:41,9/23/2016 7:41,1635280569,-287687295,2,218,33,185,Laptop
429779,192.168.1.208,192.168.1.1,64907,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:41,9/23/2016 7:41,-1290370401,-587358677,2,216,32,184,Laptop
429782,192.168.1.208,172.217.25.174,63601,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:41,9/23/2016 7:41,-242687086,85075314,19,7836,27,1350,Laptop
429786,192.168.1.208,192.168.1.1,60403,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:41,9/23/2016 7:41,-1696184030,428438646,2,408,35,373,Laptop
429788,192.168.1.208,172.217.25.163,64908,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:41,9/23/2016 7:41,2027926083,1209110615,6,5468,27,1350,Laptop
429790,192.168.1.208,216.58.199.78,60404,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:41,9/23/2016 7:41,-119754525,1359247119,5,4118,27,1350,Laptop
429794,192.168.1.208,216.58.199.65,60405,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:41,9/23/2016 7:41,1837412572,654793448,6,5465,27,1350,Laptop
429798,192.168.1.208,216.58.199.36,60406,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:41,9/23/2016 7:41,-1269502341,1910083871,11,7915,27,1350,Laptop
429802,192.168.1.208,203.5.76.211,60407,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:41,9/23/2016 7:41,1896523833,1014655169,373,168785,32,1350,Laptop
429820,192.168.1.208,216.58.199.78,60408,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:41,9/23/2016 7:41,-119759145,951575451,10,4880,30,1350,Laptop
430409,192.168.1.208,192.168.1.1,65213,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:41,9/23/2016 7:42,1640955356,1132126219,2,252,33,219,Laptop
430775,192.168.1.208,216.58.199.67,65216,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:42,9/23/2016 7:42,1333470741,1017821069,9,4780,27,1350,Laptop
430782,192.168.1.208,239.255.255.250,65217,3702,74:2f:68:81:69:42,01:00:5e:7f:ff:fa,17,9/23/2016 7:42,9/23/2016 7:42,-2074022348,-916294196,2,1312,656,656,Laptop
430939,192.168.1.208,192.168.1.1,60769,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:42,9/23/2016 7:42,1547547413,438015388,2,292,33,259,Laptop
431325,192.168.1.208,216.58.199.78,60771,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:42,9/23/2016 7:42,-636311304,-2049635802,6,5465,27,1350,Laptop
431327,192.168.1.208,216.58.199.65,60772,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:42,9/23/2016 7:42,1591836625,1505221949,6,5471,33,1350,Laptop
431330,192.168.1.208,216.58.199.36,60773,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:42,9/23/2016 7:42,-1808818768,828276934,5,4118,30,1350,Laptop
431333,192.168.1.208,172.217.25.163,60774,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:42,9/23/2016 7:42,-1206667558,-956024844,5,4118,30,1350,Laptop
432147,192.168.1.208,239.255.255.250,60777,1900,74:2f:68:81:69:42,01:00:5e:7f:ff:fa,17,9/23/2016 7:43,9/23/2016 7:43,-377647546,-252821076,4,696,174,174,Laptop
432148,192.168.1.208,192.168.1.1,62815,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:43,9/23/2016 7:43,-1436510393,-800556047,2,250,37,213,Laptop
432177,192.168.1.208,192.168.1.1,61241,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:43,9/23/2016 7:43,273639679,314486181,2,52,26,26,Laptop
432182,192.168.1.208,224.0.0.252,62425,5355,74:2f:68:81:69:42,01:00:5e:00:00:fc,17,9/23/2016 7:43,9/23/2016 7:43,579531658,296203012,2,44,22,22,Laptop
432196,192.168.1.208,192.168.1.1,59835,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:43,9/23/2016 7:43,-944157991,-402140457,2,52,26,26,Laptop
432216,192.168.1.208,192.168.1.1,50780,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:43,9/23/2016 7:43,-314195107,-2039964772,2,233,37,196,Laptop
432218,192.168.1.208,192.168.1.1,64384,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:43,9/23/2016 7:43,97078894,20430481,2,245,37,208,Laptop
432317,192.168.1.208,192.168.1.1,60392,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:43,9/23/2016 7:43,-1834887035,-393895832,2,225,33,192,Laptop
432326,192.168.1.208,216.58.199.67,60393,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:43,9/23/2016 7:43,1148383512,-1858690295,5,4118,30,1350,Laptop
432345,192.168.1.208,239.255.255.250,60394,3702,74:2f:68:81:69:42,01:00:5e:7f:ff:fa,17,9/23/2016 7:43,9/23/2016 7:43,1406911965,-179257189,2,1312,656,656,Laptop
432357,192.168.1.208,172.217.25.174,60396,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:43,9/23/2016 7:43,-1773672346,-434675972,19,10415,30,1350,Laptop
432601,192.168.1.208,192.168.1.1,59463,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:43,9/23/2016 7:43,-1905848692,-1141107336,2,239,33,206,Laptop
432602,192.168.1.208,192.168.1.1,60317,53,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:43,9/23/2016 7:43,1072278122,1088632086,2,225,33,192,Laptop
432605,192.168.1.208,216.58.199.78,59464,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:43,9/23/2016 7:43,839988259,1824682137,7,6821,27,1350,Laptop
432607,192.168.1.208,172.217.25.174,60318,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:43,9/23/2016 7:43,-788663976,-1465575260,15,8750,27,1350,Laptop
432610,192.168.1.208,216.58.199.36,60319,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:43,9/23/2016 7:43,350175384,-1021440404,6,5468,27,1350,Laptop
432614,192.168.1.208,203.5.76.211,60320,443,74:2f:68:81:69:42,14:cc:20:51:33:ea,17,9/23/2016 7:43,9/23/2016 7:43,-1249248613,-1817087119,215,71672,24,1350,Laptop
